Screen Resolution	Browser	Browser Version	Device Type	Device	OS	OS Version	User Agent	Traffic Source	Combination Id	Converted	Conversion Time	Returning Visitor	Hit Time	User Language	URL	Referring URL	City	Region	Country	Goal 1 Converted	Goal 1 Converted Time
1536x864	Chrome	64.0.3282	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/64.0.3282.186 Safari/537.36	search_traffic	2	No		FALSE	2018-03-26T22:16:30	en-us	https://www.mastersportal.com/study-options/268452081/international-business-netherlands.html	https://www.google.ie/	Portlaoise	Laois	Ireland
384x800	Chrome Mobile	38.0.1025	Mobile	Nexus 5	Android	4.2.1	Mozilla/5.0 (Linux Android 4.2.1 en-us Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML like Gecko googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19	direct_traffic	2	No		FALSE	2018-03-26T22:16:35	en-us	https://www.mastersportal.eu/		Mountain View	California	United States
384x640	Chrome Mobile	38.0.1025	Mobile	Nexus 5	Android	4.2.1	Mozilla/5.0 (Linux Android 4.2.1 en-us Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML like Gecko googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19	direct_traffic	2	No		FALSE	2018-03-26T22:16:39	en-us	https://www.mastersportal.eu/				Brazil
1280x800	Chrome	65.0.3325	Desktop	Other	Mac OS X	10.12.6	Mozilla/5.0 (Macintosh Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	2	No		FALSE	2018-03-26T22:16:41	zh-tw	https://www.mastersportal.com/articles/215/studying-in-the-uk-how-to-survive-a-full-time-masters.html	https://www.google.co.uk/	Hammersmith	Hammersmith and Fulham	United Kingdom
384x800	Chrome Mobile	38.0.1025	Mobile	Nexus 5	Android	4.2.1	Mozilla/5.0 (Linux Android 4.2.1 en-us Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML like Gecko googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19	direct_traffic	1	No		FALSE	2018-03-26T22:16:41	en-us	https://www.mastersportal.com/articles/2128/the-top-5-us-universities-for-stem-degrees-in-2018.html		Mountain View	California	United States
414x736	Mobile Safari	11	Mobile	iPhone	iOS	11.2.2	Mozilla/5.0 (iPhone CPU iPhone OS 11_2_2 like Mac OS X) AppleWebKit/604.4.7 (KHTML like Gecko) Version/11.0 Mobile/15C202 Safari/604.1	unknown	2	No		FALSE	2018-03-26T22:16:42	en-us	https://www.mastersportal.com/studies/165001/marketing.html	https://www.distancelearningportal.com/study-options-c/masters/268927064/marketing-united-kingdom.html	Rock Springs	Wyoming	United States
375x812	Mobile Safari	11	Mobile	iPhone	iOS	11.2.6	Mozilla/5.0 (iPhone CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML like Gecko) Version/11.0 Mobile/15D100 Safari/604.1	search_traffic	1	No		FALSE	2018-03-26T22:16:44	en-us	https://www.mastersportal.com/articles/587/what-can-i-become-with-a-masters-in-public-health.html	https://www.google.com/	Buffalo	New York	United States
375x667	Mobile Safari	11	Mobile	iPhone	iOS	11.2.6	Mozilla/5.0 (iPhone CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML like Gecko) Version/11.0 Mobile/15D100 Safari/604.1	search_traffic	1	No		FALSE	2018-03-26T22:16:44	en-us	https://www.mastersportal.com/study-options/269779196/marine-engineering-united-states.html	https://www.google.com/	Miami	Florida	United States
1366x768	Chrome	65.0.3325	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	unknown	2	No		FALSE	2018-03-26T22:16:44	en-us	https://www.mastersportal.com/studies/31771/english.html	https://www.mastersportal.com/search/	Bucharest	Bucuresti	Romania
375x667	Mobile Safari	11	Mobile	iPhone	iOS	11.2.6	Mozilla/5.0 (iPhone CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML like Gecko) Version/11.0 Mobile/15D100 Safari/604.1	search_traffic	2	No		FALSE	2018-03-26T22:16:44	en-us	https://www.mastersportal.eu/studies/140460/international-marketing.html	https://www.google.com/	Woodbridge	Virginia	United States
1440x900	Chrome	65.0.3325	Desktop	Other	Mac OS X	10.12.6	Mozilla/5.0 (Macintosh Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	2	No		FALSE	2018-03-26T22:16:47	en-us	https://www.mastersportal.eu/studies/224985/physics.html	https://www.google.hu/	Budapest	Budapest	Hungary
1366x768	Chrome	65.0.3325	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	1	No		FALSE	2018-03-26T22:16:52	en-us	https://www.mastersportal.com/articles/579/what-can-i-become-with-a-masters-degree-in-finance.html	https://www.google.com.gh/	Accra	Greater Accra	Ghana
1366x768	Chrome	65.0.3325	Desktop	Other	Windows 8.1		Mozilla/5.0 (Windows NT 6.3 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	2	No		FALSE	2018-03-26T22:16:56	es-419	https://www.mastersportal.eu/studies/65747/international-management.html	https://www.google.com.co/	Bogota	Distrito Especial	Colombia
768x1024	Mobile Safari	10.3.3	Tablet	iPad	iOS	10.3.3	Mozilla/5.0 (iPad CPU OS 10_3_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) GSA/21.4.141508723 Mobile/14G60 Safari/600.1.4	search_traffic	2	No		FALSE	2018-03-26T22:17:05	en-gb	https://www.mastersportal.com/articles/1646/top-10-most-international-universities-in-canada.html	https://www.google.co.uk/	Brighton	Brighton and Hove	United Kingdom
1280x800	Chrome	65.0.3325	Desktop	Other	Mac OS X	10.12.3	Mozilla/5.0 (Macintosh Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	2	No		FALSE	2018-03-26T22:17:06	en-gb	https://www.mastersportal.com/study-options/271745048/computer-science-it-australia.html	https://www.google.com.au/	Adelaide	South Australia	Australia
384x800	Chrome Mobile	38.0.1025	Mobile	Nexus 5	Android	4.2.1	Mozilla/5.0 (Linux Android 4.2.1 en-us Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML like Gecko googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19	direct_traffic	1	No		FALSE	2018-03-26T22:17:07	en-us	https://www.mastersportal.eu/studies/14913/small-business-and-entrepreneurship.html		Mountain View	California	United States
1440x900	Chrome	65.0.3325	Desktop	Other	Mac OS X	10.11.5	Mozilla/5.0 (Macintosh Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.162 Safari/537.36	search_traffic	1	No		FALSE	2018-03-26T22:17:08	en-us	https://www.mastersportal.com/universities/525/university-of-geneva.html	https://www.google.com.mx/	Garza Garc?a	Nuevo Leon	Mexico
1280x800	Chrome	64.0.3282	Desktop	Other	Mac OS X	10.12.6	Mozilla/5.0 (Macintosh Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML like Gecko) Chrome/64.0.3282.140 Safari/537.36	unknown	1	No		FALSE	2018-03-26T22:17:09	en-us	https://www.mastersportal.com/studies/73414/adult-learning-and-global-change.html	https://www.distancelearningportal.com/	Kingston	Ontario	Canada
1366x768	Chrome	65.0.3325	Desktop	Other	Windows 7		Mozilla/5.0 (Windows NT 6.1 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	unknown	1	No		TRUE	2018-03-26T22:17:09	en-us	https://www.mastersportal.com/studies/67741/marketing.html	https://www.mastersportal.com/search/	New York	New York	United States
360x640	Chrome Mobile	52.0.2743	Mobile	Samsung SM-G532F	Android	6.0.1	Mozilla/5.0 (Linux Android 6.0.1 SM-G532F Build/MMB29T) AppleWebKit/537.36 (KHTML like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36	search_traffic	1	No		FALSE	2018-03-26T22:17:16	en-gb	https://www.mastersportal.eu/studies/11515/economics.html	http://www.google.com/	Accra	Greater Accra	Ghana
1920x1080	Chrome	65.0.3325	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	unknown	1	No		FALSE	2018-03-26T22:17:20	en-gb	https://www.mastersportal.com/studies/35616/photonic-technologies.html	https://www.mastersportal.com/search/	Exeter	Devon	United Kingdom
1280x800	Chrome	65.0.3325	Desktop	Other	Mac OS X	10.11.3	Mozilla/5.0 (Macintosh Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	1	No		FALSE	2018-03-26T22:17:21	en-us	https://www.mastersportal.eu/studies/735/canon-law.html	https://www.bing.com/	Glasgow	Glasgow City	United Kingdom
384x800	Chrome Mobile	38.0.1025	Mobile	Nexus 5	Android	4.2.1	Mozilla/5.0 (Linux Android 4.2.1 en-us Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML like Gecko googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19	direct_traffic	1	No		FALSE	2018-03-26T22:17:24	en-us	https://www.mastersportal.eu/studies/184486/marine-resources-management.html		Mountain View	California	United States
384x800	Chrome Mobile	38.0.1025	Mobile	Nexus 5	Android	4.2.1	Mozilla/5.0 (Linux Android 4.2.1 en-us Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML like Gecko googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19	direct_traffic	2	No		FALSE	2018-03-26T22:17:25	en-us	https://www.mastersportal.eu/studies/1467/aquaculture-and-marine-resource-management.html		Mountain View	California	United States
1368x912	Chrome	65.0.3325	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.162 Safari/537.36	search_traffic	1	No		FALSE	2018-03-26T22:17:28	en-gb	https://www.mastersportal.com/articles/576/what-can-i-become-if-i-study-political-sciences.html	https://www.google.com.au/	Melbourne	Victoria	Australia
1366x768	Chrome	65.0.3325	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	1	No		TRUE	2018-03-26T22:17:27	tr	https://www.mastersportal.com/articles/1641/top-10-most-international-universities-in-germany.html	https://www.google.com.tr/			Turkey
1280x800	Safari	10.1.2	Desktop	Other	Mac OS X	10.12.6	Mozilla/5.0 (Macintosh Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML like Gecko) Version/10.1.2 Safari/603.3.8	search_traffic	2	No		FALSE	2018-03-26T22:17:29	en-us	https://www.mastersportal.com/articles/1604/how-to-apply-to-an-international-university-in-france-in-2018.html	https://www.google.com/	Springfield	Missouri	United States
360x640	Chrome Mobile	63.0.3239	Mobile	Samsung SM-N7505	Android	4.4.2	Mozilla/5.0 (Linux Android 4.4.2 SM-N7505 Build/KOT49H) AppleWebKit/537.36 (KHTML like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36	direct_traffic	1	No		FALSE	2018-03-26T22:17:33	en-gb	https://www.mastersportal.com/articles/1641/top-10-most-international-universities-in-germany.html		Lagos	Lagos	Nigeria
375x667	Mobile Safari	11	Mobile	iPhone	iOS	11.2.6	Mozilla/5.0 (iPhone CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML like Gecko) Version/11.0 Mobile/15D100 Safari/604.1	search_traffic	1	No		FALSE	2018-03-26T22:17:35	en-gb	https://www.mastersportal.com/study-options/268599555/art-history-france.html	https://www.google.co.uk/	Fulham	Hammersmith and Fulham	United Kingdom
375x812	Mobile Safari	11	Mobile	iPhone	iOS	11.2.6	Mozilla/5.0 (iPhone CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML like Gecko) Version/11.0 Mobile/15D100 Safari/604.1	search_traffic	1	No		FALSE	2018-03-26T22:17:37	es-es	https://www.mastersportal.com/study-options/268828983/hospitality-management-spain.html	https://www.google.com.ar/	Cordoba	Cordoba	Argentina
375x667	Mobile Safari	11	Mobile	iPhone	iOS	11.2.6	Mozilla/5.0 (iPhone CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML like Gecko) Version/11.0 Mobile/15D100 Safari/604.1	search_traffic	2	No		FALSE	2018-03-26T22:17:38	nb-no	https://www.mastersportal.com/study-options/268927061/international-law-united-kingdom.html	https://www.google.no/	Bonn	Nordrhein-Westfalen	Germany
768x1024	Mobile Safari	11	Tablet	iPad	iOS	11.2.5	Mozilla/5.0 (iPad CPU OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML like Gecko) Version/11.0 Mobile/15D60 Safari/604.1	direct_traffic	1	No		FALSE	2018-03-26T22:17:39	de-de	https://www.mastersportal.eu/studies/150949/transportation-and-urban-engineering.html		F?rth	Bayern	Germany
1280x800	Safari	11.0.3	Desktop	Other	Mac OS X	10.13.3	Mozilla/5.0 (Macintosh Intel Mac OS X 10_13_3) AppleWebKit/604.5.6 (KHTML like Gecko) Version/11.0.3 Safari/604.5.6	search_traffic	2	No		FALSE	2018-03-26T22:17:40	it-it	https://www.mastersportal.com/study-options/268681240/computer-science-it-italy.html	https://www.google.it/	Milan	Lombardia	Italy
1536x864	Firefox	59	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0 Win64 x64 rv:59.0) Gecko/20100101 Firefox/59.0	search_traffic	1	No		FALSE	2018-03-26T22:17:42	en-us	https://www.mastersportal.com/countries/degrees/537788427/postgraduate-certificate-in-canada.html	https://www.google.com/	Bryn Mawr	Pennsylvania	United States
320x568	Mobile Safari	10	Mobile	iPhone	iOS	10.2	Mozilla/5.0 (iPhone CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML like Gecko) Version/10.0 Mobile/14C92 Safari/602.1	search_traffic	2	No		FALSE	2018-03-26T22:17:44	en-us	https://www.mastersportal.com/study-options/268861573/supply-chain-management-logistics-sweden.html	https://www.google.com/	Jacksonville	Florida	United States
1366x768	Chrome	65.0.3325	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0 WOW64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.162 Safari/537.36	unknown	2	No		FALSE	2018-03-26T22:17:48	en-us	https://www.mastersportal.com/studies/123655/environmental-studies.html	https://www.mastersportal.com/search/	Boise	Idaho	United States
1366x768	Chrome	65.0.3325	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	2	No		FALSE	2018-03-26T22:17:52	tr	https://www.mastersportal.com/articles/2093/motivation-letter-example-student-applying-to-master-in-international-information-systems.html	https://www.google.com.tr/	Bogazici	Izmir	Turkey
1366x768	Chrome	65.0.3325	Desktop	Other	Windows 7		Mozilla/5.0 (Windows NT 6.1 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	unknown	2	No		FALSE	2018-03-26T22:17:52	en-us	https://www.mastersportal.com/studies/48746/digital-cinema.html	https://www.distancelearningportal.com/	Stuttgart	Arkansas	United States
375x667	Mobile Safari	11.2.1	Mobile	iPhone	iOS	11.2.1	Mozilla/5.0 (iPhone CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML like Gecko) GSA/45.0.188348008 Mobile/15C153 Safari/604.1	search_traffic	2	No		FALSE	2018-03-26T22:17:54	en-us	https://www.mastersportal.eu/studies/36925/master-of-business-administration-online.html	https://www.google.co.jp/	Koganei	Tokyo	Japan
1440x900	Safari	11.0.3	Desktop	Other	Mac OS X	10.13.3	Mozilla/5.0 (Macintosh Intel Mac OS X 10_13_3) AppleWebKit/604.5.6 (KHTML like Gecko) Version/11.0.3 Safari/604.5.6	direct_traffic	2	No		TRUE	2018-03-26T22:17:57	en-us	https://www.mastersportal.com/studies/119961/philosophical-ethics.html		Istanbul	Istanbul	Turkey
1440x900	Safari	11.0.1	Desktop	Other	Mac OS X	10.13.1	Mozilla/5.0 (Macintosh Intel Mac OS X 10_13_1) AppleWebKit/604.3.5 (KHTML like Gecko) Version/11.0.1 Safari/604.3.5	search_traffic	1	No		FALSE	2018-03-26T22:18:00	en-us	https://www.mastersportal.com/articles/1654/how-to-get-a-student-visa-for-italy.html	https://www.google.com/	Broomall	Pennsylvania	United States
375x667	Mobile Safari	11	Mobile	iPhone	iOS	11.2.6	Mozilla/5.0 (iPhone CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML like Gecko) Version/11.0 Mobile/15D100 Safari/604.1	direct_traffic	2	No		FALSE	2018-03-26T22:18:07	en-us	https://www.mastersportal.com/study-options/268828983/hospitality-management-spain.html		Bucharest	Bucuresti	Romania
1366x768	Chrome	63.0.3239	Other	Other	Chrome OS	10032.86	Mozilla/5.0 (X11 CrOS x86_64 10032.86.0) AppleWebKit/537.36 (KHTML like Gecko) Chrome/63.0.3239.140 Safari/537.36	unknown	2	No		FALSE	2018-03-26T22:18:12	en-us	https://www.mastersportal.com/studies/66333/executive-master-of-business-administration.html	https://www.mastersportal.com/articles/2064/7-mba-programmes-in-the-us-that-dont-require-the-gmat-exam.html	Greenville	Alabama	United States
1280x800	Chrome	65.0.3325	Desktop	Other	Mac OS X	10.11.6	Mozilla/5.0 (Macintosh Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	1	No		FALSE	2018-03-26T22:18:28	en-us	https://www.mastersportal.eu/studies/185526/special-education-assistive-technology.html	https://www.google.com/	Denham Springs	Louisiana	United States
1536x864	Chrome	65.0.3325	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	1	No		FALSE	2018-03-26T22:18:33	en-us	https://www.mastersportal.com/study-options/269779228/human-computer-interaction-united-states.html	https://www.google.co.in/	Noida	Uttar Pradesh	India
414x736	Mobile Safari	10	Mobile	iPhone	iOS	10.2	Mozilla/5.0 (iPhone CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML like Gecko) Version/10.0 Mobile/14C92 Safari/602.1	search_traffic	1	No		FALSE	2018-03-26T22:18:41	sv-se	https://www.mastersportal.com/articles/1709/study-in-poland-fees-and-living-costs.html	https://www.google.se/	B?lsta	Uppsala Lan	Sweden
1280x800	Chrome	63.0.3239	Desktop	Other	Mac OS X	10.10.5	Mozilla/5.0 (Macintosh Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML like Gecko) Chrome/63.0.3239.132 Safari/537.36	search_traffic	2	No		FALSE	2018-03-26T22:18:40	en-us	https://www.mastersportal.com/articles/340/7-very-good-reasons-to-do-an-MBA.html	https://www.google.jo/	Amman	Al Balqa'	Jordan
1280x720	Chrome	65.0.3325	Desktop	Other	Windows 8.1		Mozilla/5.0 (Windows NT 6.3 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.146 Safari/537.36	search_traffic	2	No		FALSE	2018-03-26T22:18:43	en-us	https://www.mastersportal.com/study-options/269779170/neuroscience-united-states.html	https://www.google.com/	Fairfax	Virginia	United States
1440x900	Chrome	65.0.3325	Desktop	Other	Mac OS X	10.12.1	Mozilla/5.0 (Macintosh Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.162 Safari/537.36	unknown	1	No		FALSE	2018-03-26T22:18:46	en-us	https://www.mastersportal.com/study-options/268451908/visual-arts-netherlands.html	https://www.mastersportal.com/articles/1607/how-to-apply-to-an-international-university-in-the-netherlands-in-2018.html	New York	New York	United States
412x846	Samsung Internet	6.4	Mobile	Samsung SM-G955U	Android	7	Mozilla/5.0 (Linux Android 7.0 SAMSUNG SM-G955U Build/NRD90M) AppleWebKit/537.36 (KHTML like Gecko) SamsungBrowser/6.4 Chrome/56.0.2924.87 Mobile Safari/537.36	unknown	2	No		FALSE	2018-03-26T22:18:47	en-us	https://www.mastersportal.com/universities/17365/grand-canyon-university.html	http://start.att.net/search/index.php?q=grand+canyon+university+student+portal&context=search	Chicago	Illinois	United States
1280x800	Safari	11.0.3	Desktop	Other	Mac OS X	10.13.3	Mozilla/5.0 (Macintosh Intel Mac OS X 10_13_3) AppleWebKit/604.5.6 (KHTML like Gecko) Version/11.0.3 Safari/604.5.6	search_traffic	2	No		FALSE	2018-03-26T22:18:48	zh-cn	https://www.mastersportal.com/study-options/269353244/human-computer-interaction-canada.html	https://www.google.ca/	Vancouver	British Columbia	Canada
1366x768	Chrome	65.0.3325	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0 Win64 x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	2	No		FALSE	2018-03-26T22:18:48	en-us	https://www.mastersportal.com/articles/422/top-10-reasons-to-study-medicine.html	https://www.google.com/	Valdese	North Carolina	United States
1440x900	Safari	11.0.1	Desktop	Other	Mac OS X	10.13.1	Mozilla/5.0 (Macintosh Intel Mac OS X 10_13_1) AppleWebKit/604.3.5 (KHTML like Gecko) Version/11.0.1 Safari/604.3.5	search_traffic	1	No		FALSE	2018-03-26T22:18:50	en-ca	https://www.mastersportal.eu/studies/191139/psychology-cultural-psychology.html	https://www.google.co.uk/	Watford	Hertford	United Kingdom
1280x800	Chrome	65.0.3325	Desktop	Other	Windows 10		Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	unknown	2	No		FALSE	2018-03-26T22:18:49	en-us	https://www.mastersportal.com/studies/15578/english-literatures-and-literary-theory.html	https://www.mastersportal.com/search/			Croatia
1440x900	Chrome	65.0.3325	Desktop	Other	Mac OS X	10.11.6	Mozilla/5.0 (Macintosh Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.162 Safari/537.36	search_traffic	2	No		FALSE	2018-03-26T22:18:50	en-gb	https://www.mastersportal.com/study-options/269353253/educational-psychology-canada.html	https://www.google.ca/	Dundas	Ontario	Canada
1280x800	Chrome	65.0.3325	Desktop	Other	Mac OS X	10.12.6	Mozilla/5.0 (Macintosh Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML like Gecko) Chrome/65.0.3325.181 Safari/537.36	search_traffic	1	No		FALSE	2018-03-26T22:18:53	en-us	https://www.mastersportal.com/study-options/269353087/sustainable-development-canada.html	https://www.google.ca/	Mississauga	Ontario	Canada
